[0.0, 0.0, 0.0, 5.000000000000143e-05, 0.00014999999999999757, 2.499999999999898e-05, 9.999999999999961e-05, 0.00012499999999999976, 0.00027499999999999606, 0.00022499999999998216, 5.00000000000049e-05, 0.0004999999999999987, 0.0002750000000000018, 0.0015249999999999977, 0.0013749999999999995, 0.00019999999999999218, 0.0010249999999999942, 0.00027499999999999606, 0.00044999999999997126, 0.0010499999999999824]
[0.0, 0.0, 2.4999999999997247e-05, 4.99999999999959e-05, 0.0, 4.999999999999818e-05, 0.00020000000000000746, 0.00012500000000001182, 0.00022499999999998216, 0.00012500000000001244, 0.0001749999999999985, 0.00027499999999999443, 0.00012499999999999664, 0.0003499999999999918, 0.00022500000000000382, 0.002799999999999969, 0.0045249999999999995, 0.000824999999999995, 0.0011249999999999906, 0.0017999999999999952]
[0.0, 0.0, 2.4999999999998548e-05, 9.999999999999235e-05, 0.00012500000000000575, 0.0001250000000000001, 0.00012499999999999924, 0.00022500000000000926, 0.0002999999999999982, 0.0001500000000000082, 0.00042499999999999515, 0.0007250000000000045, 0.0008999999999999934, 0.000599999999999999, 0.0003750000000000009, 0.0003000000000000149, 0.004974999999999972, 0.00032499999999999803, 0.0017750000000000161, 0.0007249999999999973]
[0.0, 2.4999999999997247e-05, 4.999999999999623e-05, 5.000000000000073e-05, 7.499999999999521e-05, 0.00015000000000001438, 5.0000000000002015e-05, 0.0002999999999999895, 0.00022499999999999213, 0.0003500000000000099, 0.0003500000000000022, 0.0003999999999999811, 0.0006750000000000044, 4.999999999999905e-05, 0.0013999999999999956, 0.0007749999999999934, 0.00039999999999999693, 0.0007250000000000072, 0.0007999999999999952, 0.0004249999999999841]
[0.0, 7.500000000000182e-05, 2.499999999999898e-05, 4.999999999999807e-05, 4.999999999999587e-05, 7.499999999999781e-05, 0.00012499999999999664, 0.00014999999999999448, 9.999999999999969e-05, 0.0001500000000000007, 0.0002999999999999958, 7.499999999999315e-05, 0.00027500000000000224, 0.00014999999999999595, 0.0001500000000000051, 0.0002499999999999794, 0.00014999999999998955, 0.0005500000000000023, 0.00050000000000001, 0.0004750000000000263]
[0.0, 2.4999999999997247e-05, 5.00000000000049e-05, 7.499999999999521e-05, 4.999999999999796e-05, 0.0001999999999999989, 0.00022499999999998563, 0.00029999999999998984, 0.00022500000000000688, 7.49999999999945e-05, 0.0004749999999999902, 0.0011000000000000064, 0.0001249999999999923, 0.00010000000000001761, 0.00019999999999999359, 0.0001249999999999999, 0.00017500000000000257, 0.00012499999999999708, 0.00017499999999999656, 0.00022499999999999533]
[0.0, 2.5000000000000716e-05, 7.499999999999933e-05, 7.499999999999486e-05, 2.5000000000000716e-05, 4.999999999999623e-05, 9.999999999999853e-05, 0.0001000000000000091, 0.0001999999999999894, 0.00015000000000000178, 0.00017499999999999634, 0.0001749999999999842, 0.00015000000000000083, 0.0002750000000000047, 0.0003249999999999859, 0.0002999999999999904, 0.00042500000000000144, 0.0005499999999999949, 0.00039999999999999324, 0.0008000000000000218]
[0.0, 0.0, 2.4999999999998114e-05, 2.499999999999898e-05, 4.9999999999999264e-05, 9.999999999999999e-05, 2.4999999999999415e-05, 9.999999999999419e-05, 9.999999999999612e-05, 0.00019999999999999773, 0.00025000000000000684, 0.00020000000000000052, 0.0002500000000000085, 0.00012499999999998927, 0.00017500000000000908, 0.0002499999999999897, 0.00019999999999999809, 0.00030000000000000556, 0.00029999999999999905, 0.00022500000000000433]
[0.0, 2.5000000000000716e-05, 0.0001249999999999968, 4.999999999999764e-05, 0.00014999999999999302, 7.500000000000009e-05, 7.499999999999768e-05, 0.0001249999999999962, 0.0001999999999999912, 0.0002499999999999974, 0.0002999999999999865, 0.00032500000000000107, 0.000674999999999989, 0.0006749999999999933, 0.0015250000000000064, 0.0010499999999999564, 0.0014499999999999947, 0.00024999999999998895, 0.0003999999999999915, 0.001300000000000003]
[0.0, 2.4999999999998548e-05, 2.5000000000000716e-05, 7.499999999999619e-05, 5.0000000000007504e-05, 0.00014999999999999942, 0.00015000000000000256, 0.0003499999999999979, 0.0011500000000000243, 0.00014999999999999215, 0.0030500000000000145, 0.002324999999999988, 0.0031499999999999905, 0.0011749999999999933, 0.0007499999999999847, 0.0006249999999999763, 0.05642500000000029, 0.052950000000000455, 0.01434999999999991, 0.02332499999999988]
[0.0, 2.4999999999997247e-05, 2.499999999999985e-05, 2.499999999999898e-05, 5.000000000000628e-05, 0.00010000000000000243, 7.50000000000018e-05, 5.000000000000143e-05, 0.00014999999999999118, 0.00017499999999999927, 0.0001749999999999945, 0.00017499999999999563, 5.000000000001531e-05, 0.0011749999999999677, 0.00012500000000000185, 0.0003499999999999867, 0.00032500000000000454, 0.0006999999999999989, 0.000174999999999992, 0.0004999999999999896]
